angaza_id,area,daily_price,upfront_price,expected_repayment_days,registration_date,free_days_included,product_group,country
AC9486976,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9487964,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9488239,Area A,90,2450,381,12/14/23,3,Product 5,Kenya
AC9489227,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9489390,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9493383,Area A,110,3000,381,12/15/23,3,Product 5,Kenya
AC9497718,Area B,90,2450,381,12/15/23,3,Product 5,Kenya
AC9499060,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9499991,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9507300,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9505714,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9507307,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9509072,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9517840,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9519517,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9524507,Area B,30,400,402,12/20/23,3,Product 1,Kenya
AC9527692,Area B,30,400,402,12/20/23,3,Product 1,Kenya
AC9527711,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9531482,Area A,60,1200,402,12/21/23,3,Product 3,Kenya
AC9538522,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9550758,Area B,70,1300,402,12/23/23,3,Product 3,Kenya
AC9559505,Area B,30,400,402,12/24/23,3,Product 1,Kenya
AC9561265,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9562164,Area A,80,1900,578,12/25/23,3,Product 2,Kenya
AC9562970,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9564280,Area A,90,2450,381,12/26/23,3,Product 5,Kenya
AC9564457,Area A,90,2450,381,12/26/23,3,Product 5,Kenya
AC9569159,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9569557,Area A,40,750,402,12/27/23,3,Product 3,Kenya
AC9571068,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9576621,Area A,90,2450,381,12/28/23,3,Product 5,Kenya
AC9583538,Area B,30,400,402,12/29/23,3,Product 1,Kenya
AC9587860,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9599653,Area B,90,2450,381,12/31/23,3,Product 5,Kenya
AC9607998,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9612406,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9617236,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9624302,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9625985,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9626871,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9635672,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9638392,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9643449,Area B,80,1900,578,1/8/24,3,Product 2,Kenya
AC9642148,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9640247,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9649324,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9655429,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9662754,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9665234,Area B,30,400,402,1/11/24,3,Product 1,Kenya
AC9671713,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9672977,Area B,110,3000,381,1/13/24,3,Product 5,Kenya
AC9674198,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9676293,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9673801,Area B,80,1900,64,1/13/24,3,Product 2,Kenya
AC9678282,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9683323,Area B,40,750,402,1/15/24,3,Product 3,Kenya
AC9687526,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9699609,Area A,60,950,402,1/17/24,3,Product 3,Kenya
AC9702893,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9706920,Area A,110,1650,741,1/18/24,3,Product 4,Kenya
AC9707362,Area B,30,400,402,1/18/24,3,Product 1,Kenya
AC9722848,Area B,30,400,402,1/21/24,3,Product 1,Kenya
AC9725482,Area A,30,400,402,1/22/24,3,Product 1,Kenya
AC9735499,Area B,30,400,402,1/23/24,3,Product 1,Kenya
AC9736737,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9740338,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9747372,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9750302,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9745067,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9752085,Area A,60,950,402,1/26/24,3,Product 3,Kenya
AC9754368,Area B,30,400,402,1/26/24,3,Product 1,Kenya
AC9761203,Area A,30,400,402,1/27/24,3,Product 1,Kenya
AC9768207,Area A,30,400,402,1/28/24,3,Product 1,Kenya
AC9770222,Area A,80,1900,578,1/29/24,3,Product 2,Kenya
AC9784540,Area B,70,1300,402,1/31/24,3,Product 3,Kenya
AC9786351,Area B,110,1650,721,1/31/24,3,Product 4,Kenya
AC9787948,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9793131,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9795228,Area B,30,400,402,2/1/24,3,Product 1,Kenya
AC9798207,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9804161,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9815076,Area B,30,400,402,2/4/24,3,Product 1,Kenya
AC9819388,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9822737,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9838298,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9843784,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9859931,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9858426,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9859020,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9862013,Area A,30,400,409,2/10/24,3,Product 1,Kenya
AC9866921,Area B,70,1200,409,2/10/24,3,Product 3,Kenya
AC9870065,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9870484,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9873941,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9875447,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9876589,Area B,30,400,409,2/12/24,3,Product 1,Kenya
AC9891146,Area B,30,400,409,2/13/24,3,Product 1,Kenya
AC9882769,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9902752,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9904319,Area B,80,1900,578,2/15/24,3,Product 2,Kenya
AC9912750,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9914090,Area A,60,850,409,2/16/24,3,Product 3,Kenya
AC9915230,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9919153,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9920194,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9923047,Area A,160,5550,556,2/17/24,3,Product 7,Kenya
AC9921766,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9927875,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9928270,Area B,30,400,409,2/18/24,3,Product 1,Kenya
AC9927481,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9942961,Area A,60,850,409,2/20/24,3,Product 3,Kenya
AC9948081,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9945375,Area B,80,1900,578,2/20/24,3,Product 2,Kenya
AC9958003,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9966507,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9961738,Area B,30,400,409,2/22/24,3,Product 1,Kenya
AC9971862,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9974422,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9984911,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9986172,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9983191,Area A,60,1100,409,2/25/24,3,Product 3,Kenya
AC9993561,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9996883,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9401830,Area A,30,400,402,12/1/23,3,Product 1,Kenya
AC9402585,Area B,80,1900,578,12/1/23,3,Product 2,Kenya
AC9412285,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9414479,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9423493,Area B,70,1300,402,12/5/23,3,Product 3,Kenya
AC9433014,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9433209,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9435425,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9438042,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9437449,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9438528,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9447871,Area A,60,950,402,12/8/23,3,Product 3,Kenya
AC9449189,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9453305,Area B,70,1300,402,12/9/23,3,Product 3,Kenya
AC9472646,Area B,30,400,402,12/12/23,3,Product 1,Kenya
AC9472118,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9481764,Area B,30,400,402,12/13/23,3,Product 1,Kenya
AC9484624,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9493374,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9493712,Area A,60,950,402,12/15/23,3,Product 3,Kenya
AC9498164,Area B,60,950,402,12/15/23,3,Product 3,Kenya
AC9501446,Area A,80,1900,53,12/16/23,3,Product 2,Kenya
AC9499088,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9505002,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9505398,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9505761,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9507568,Area A,60,950,402,12/17/23,3,Product 3,Kenya
AC9508359,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9508365,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9514982,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9515295,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9519832,Area B,60,1200,402,12/19/23,3,Product 3,Kenya
AC9521825,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9522867,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9518230,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9526640,Area A,80,1900,56,12/20/23,3,Product 2,Kenya
AC9533122,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9539461,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9546255,Area A,30,350,402,12/23/23,3,Product 1,Kenya
AC9546738,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9550239,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9556190,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9557883,Area B,30,400,402,12/24/23,3,Product 1,Kenya
AC9559368,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9557361,Area B,30,400,402,12/24/23,3,Product 1,Kenya
AC9559907,Area A,80,1900,578,12/25/23,3,Product 2,Kenya
AC9566621,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9568440,Area A,70,1300,402,12/27/23,3,Product 3,Kenya
AC9586809,Area A,60,950,402,12/29/23,3,Product 3,Kenya
AC9589573,Area A,30,400,402,12/29/23,3,Product 1,Kenya
AC9589887,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9589890,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9600352,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9611157,Area B,30,400,402,1/3/24,3,Product 1,Kenya
AC9613263,Area A,60,950,402,1/4/24,3,Product 3,Kenya
AC9613513,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9620110,Area A,60,950,402,1/5/24,3,Product 3,Kenya
AC9631985,Area B,30,400,402,1/6/24,3,Product 1,Kenya
AC9632967,Area B,60,950,402,1/6/24,3,Product 3,Kenya
AC9629198,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9635462,Area B,30,400,402,1/7/24,3,Product 1,Kenya
AC9633412,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9637652,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9638839,Area A,80,1900,578,1/8/24,3,Product 2,Kenya
AC9641148,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9646873,Area B,90,2300,578,1/9/24,3,Product 2,Kenya
AC9650921,Area A,40,750,402,1/10/24,3,Product 3,Kenya
AC9651167,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9655568,Area B,30,400,402,1/10/24,3,Product 1,Kenya
AC9656210,Area B,70,1300,402,1/10/24,3,Product 3,Kenya
AC9657188,Area A,40,750,402,1/10/24,3,Product 3,Kenya
AC9660747,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9664424,Area B,30,400,402,1/11/24,3,Product 1,Kenya
AC9660507,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9669437,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9672902,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9687440,Area B,30,400,402,1/15/24,3,Product 1,Kenya
AC9687846,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9719197,Area A,90,2450,381,1/20/24,3,Product 5,Kenya
AC9723673,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9722762,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9730361,Area A,30,400,402,1/22/24,3,Product 1,Kenya
AC9732399,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9740400,Area B,30,400,402,1/24/24,3,Product 1,Kenya
AC9745163,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9749442,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9751593,Area B,70,1300,402,1/26/24,3,Product 3,Kenya
AC9752049,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9752244,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9758370,Area B,130,1900,680,1/27/24,3,Product 4,Kenya
AC9775171,Area B,30,400,402,1/29/24,3,Product 1,Kenya
AC9780337,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9783536,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9791066,Area B,30,400,402,1/31/24,3,Product 1,Kenya
AC9809027,Area B,30,400,402,2/3/24,3,Product 1,Kenya
AC9814416,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9815296,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9817911,Area B,30,400,402,2/4/24,3,Product 1,Kenya
AC9827807,Area A,160,5550,556,2/6/24,3,Product 7,Kenya
AC9829554,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9840429,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9841457,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9839584,Area B,30,400,409,2/7/24,3,Product 1,Kenya
AC9859693,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9866233,Area A,90,2450,381,2/10/24,3,Product 5,Kenya
AC9869147,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9873023,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9873194,Area A,40,750,402,2/11/24,3,Product 3,Kenya
AC9871218,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9877355,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9890417,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9886336,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9898763,Area A,60,850,409,2/14/24,3,Product 3,Kenya
AC9898969,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9917046,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9920659,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9923831,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9928358,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9930005,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9931578,Area B,30,400,409,2/19/24,3,Product 1,Kenya
AC9940493,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9947501,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9951341,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9961172,Area B,30,400,409,2/22/24,3,Product 1,Kenya
AC9964324,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9964876,Area A,40,750,402,2/22/24,3,Product 3,Kenya
AC9969875,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9970412,Area B,30,400,409,2/23/24,3,Product 1,Kenya
AC9977685,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9975878,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9978860,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9983914,Area A,60,1100,409,2/25/24,3,Product 3,Kenya
AC9994581,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9398687,Area B,30,400,402,12/1/23,3,Product 1,Kenya
AC9403540,Area A,30,400,402,12/1/23,3,Product 1,Kenya
AC9413856,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9419173,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9431837,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9435509,Area A,70,1300,402,12/6/23,3,Product 3,Kenya
AC9443362,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9443829,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9445966,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9457187,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9457477,Area A,90,2450,381,12/9/23,3,Product 5,Kenya
AC9458433,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9471314,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9472691,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9482201,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9488610,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9484678,Area A,60,1200,402,12/14/23,3,Product 3,Kenya
AC9485104,Area A,30,350,402,12/14/23,3,Product 1,Kenya
AC9489835,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9489875,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9489519,Area B,30,400,402,12/14/23,3,Product 1,Kenya
AC9491031,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9491800,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9493286,Area B,80,1900,578,12/15/23,3,Product 2,Kenya
AC9498560,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9498609,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9505789,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9512819,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9514948,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9511092,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9511564,Area B,60,1200,402,12/18/23,3,Product 3,Kenya
AC9509354,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9512965,Area A,80,1900,578,12/18/23,3,Product 2,Kenya
AC9523111,Area A,40,750,402,12/19/23,3,Product 3,Kenya
AC9523534,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9520161,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9523158,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9529137,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9537097,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9540664,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9541895,Area B,30,400,402,12/22/23,3,Product 1,Kenya
AC9552717,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9551763,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9556451,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9558940,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9556498,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9563388,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9566989,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9567562,Area A,60,950,402,12/26/23,3,Product 3,Kenya
AC9563676,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9568559,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9572501,Area A,140,5450,543,12/27/23,3,Product 7,Kenya
AC9576659,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9582990,Area A,50,750,428,12/29/23,3,Product 6,Kenya
AC9586300,Area B,30,400,402,12/29/23,3,Product 1,Kenya
AC9590314,Area A,60,950,402,12/30/23,3,Product 3,Kenya
AC9598117,Area A,30,400,402,12/31/23,3,Product 1,Kenya
AC9597422,Area B,30,400,402,12/31/23,3,Product 1,Kenya
AC9600608,Area B,30,400,402,1/1/24,3,Product 1,Kenya
AC9600669,Area B,30,400,402,1/1/24,3,Product 1,Kenya
AC9608010,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9610593,Area B,30,400,402,1/3/24,3,Product 1,Kenya
AC9612280,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9615769,Area B,80,1900,578,1/4/24,3,Product 2,Kenya
AC9625809,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9625921,Area B,30,400,402,1/5/24,3,Product 1,Kenya
AC9626546,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9630157,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9635810,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9650336,Area B,30,400,402,1/9/24,3,Product 1,Kenya
AC9646378,Area B,30,400,402,1/9/24,3,Product 1,Kenya
AC9653859,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9658314,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9661851,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9664170,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9670302,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9674408,Area A,30,400,402,1/13/24,3,Product 1,Kenya
AC9679483,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9703416,Area B,80,2100,578,1/18/24,3,Product 2,Kenya
AC9703030,Area B,30,400,402,1/18/24,3,Product 1,Kenya
AC9710548,Area B,30,400,402,1/19/24,3,Product 1,Kenya
AC9713178,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9721513,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9722713,Area B,30,400,402,1/21/24,3,Product 1,Kenya
AC9725277,Area A,30,400,402,1/22/24,3,Product 1,Kenya
AC9727698,Area B,30,400,402,1/22/24,3,Product 1,Kenya
AC9733127,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9742139,Area B,30,400,402,1/24/24,3,Product 1,Kenya
AC9745650,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9755126,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9756155,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9775228,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9781971,Area A,40,750,402,1/30/24,3,Product 3,Kenya
AC9809169,Area B,90,2450,381,2/3/24,3,Product 5,Kenya
AC9817474,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9818676,Area B,30,400,409,2/5/24,3,Product 1,Kenya
AC9840128,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9846879,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9847085,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9848242,Area B,30,400,409,2/8/24,3,Product 1,Kenya
AC9846254,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9860283,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9869383,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9879959,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9881715,Area B,30,400,409,2/12/24,3,Product 1,Kenya
AC9892142,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9893457,Area A,30,300,409,2/14/24,3,Product 1,Kenya
AC9906255,Area B,30,400,409,2/15/24,3,Product 1,Kenya
AC9913148,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9913637,Area B,30,400,409,2/16/24,3,Product 1,Kenya
AC9928247,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9931029,Area B,30,400,409,2/18/24,3,Product 1,Kenya
AC9932963,Area A,60,850,409,2/19/24,3,Product 3,Kenya
AC9935229,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9936892,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9946691,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9957217,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9957265,Area A,30,400,409,2/21/24,3,Product 1,Kenya
AC9958693,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9966470,Area B,30,400,409,2/22/24,3,Product 1,Kenya
AC9971466,Area B,30,400,409,2/23/24,3,Product 1,Kenya
AC9993790,Area B,30,400,409,2/26/24,3,Product 1,Kenya
AC10001325,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9997215,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9400791,Area B,150,6400,683,12/1/23,3,Product 7,Kenya
AC9442461,Area A,30,400,402,12/7/23,3,Product 1,Kenya
AC9445983,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9451876,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9460875,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9468194,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9477189,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9479334,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9486501,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9496073,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9496115,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9497995,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9492534,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9505626,Area B,30,400,402,12/17/23,3,Product 1,Kenya
AC9506560,Area A,40,750,402,12/17/23,3,Product 3,Kenya
AC9526466,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9531178,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9532199,Area A,60,950,402,12/21/23,3,Product 3,Kenya
AC9545344,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9558071,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9554951,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9567163,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9578594,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9584384,Area B,80,1900,63,12/29/23,3,Product 2,Kenya
AC9594651,Area B,30,400,402,12/30/23,3,Product 1,Kenya
AC9592353,Area B,40,750,402,12/30/23,3,Product 3,Kenya
AC9598168,Area B,150,6400,683,12/31/23,3,Product 7,Kenya
